age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
33,174.7,79.9,513.0,0.36,1265.11,500.0
63,175.4,86.4,2751.0,0.79,5000.0,29354.398408330657
34,170.4,70.8,3340.0,0.24,5000.0,11716.787020726151
60,158.9,57.3,2373.0,0.72,5000.0,500.0
22,176.6,80.3,3975.0,0.33,10000.0,5522.9758192209865
67,175.5,106.0,1602.0,0.92,10000.0,10467.710838666617
60,172.3,76.0,500.0,0.29,10000.0,500.0
26,174.1,36.4,2758.0,0.21,10000.0,500.0
35,155.9,80.8,1932.0,0.86,5000.0,8447.896980706104
72,162.9,74.3,2155.0,0.8,5000.0,9478.329207756144
74,158.7,66.6,3490.0,0.95,10000.0,8960.264980967058
46,148.2,58.4,2012.0,0.81,423.49,500.0
23,183.0,71.7,500.0,0.35,10000.0,500.0
45,173.4,109.4,1705.0,0.99,5000.0,500.0
46,161.1,56.1,2474.0,0.38,5000.0,500.0
42,159.6,77.8,2037.0,0.54,885.73,500.0
27,166.8,87.8,4424.0,0.63,5000.0,8712.185969035914
30,162.5,74.7,2509.0,0.1,10000.0,500.0
29,162.1,46.5,2095.0,0.66,10000.0,17068.361924235236
37,172.7,58.4,1594.0,0.13,10000.0,25724.3631942823
28,166.0,77.2,1916.0,0.18,10000.0,500.0
23,160.5,62.7,1612.0,0.69,5000.0,6282.187244432903
47,179.6,68.4,1623.0,0.63,555.58,1743.9443153745203
68,177.4,75.3,2432.0,0.07,5000.0,15599.94841385509
27,173.3,76.4,1238.0,0.2,5000.0,3558.454620858873
26,182.5,49.4,4470.0,0.77,5000.0,500.0
59,161.2,62.1,3514.0,0.08,10000.0,4456.342529928821
50,158.7,53.9,500.0,0.41,910.78,500.0
31,163.2,52.5,3042.0,0.13,10000.0,500.0
75,162.0,96.1,2961.0,0.45,5000.0,19649.29328117008
59,172.6,46.4,1360.0,0.03,10000.0,500.0
52,183.2,65.4,2719.0,0.33,10000.0,31554.401475248014
27,174.4,47.7,573.0,0.77,10000.0,500.0
24,159.4,83.6,2669.0,0.23,5000.0,6553.793962484991
69,164.6,50.9,2264.0,0.2,5000.0,5819.499294471903
31,162.4,69.0,4374.0,0.32,1074.59,39172.72518697468
60,170.1,60.7,2306.0,0.37,5000.0,500.0
42,165.0,36.2,1053.0,0.32,10000.0,500.0
43,189.9,78.1,2428.0,0.11,717.6,15367.342059621427
54,165.9,67.6,3066.0,0.1,5000.0,500.0
66,181.5,68.9,2562.0,0.3,5000.0,2354.54748056914
21,169.4,52.7,2357.0,0.78,833.02,500.0
35,173.4,40.1,4641.0,0.07,5000.0,14938.409465015538
42,166.9,75.6,2995.0,0.8,5000.0,15277.501799351048
48,162.0,62.2,613.0,0.6,823.86,500.0
35,161.8,60.5,1312.0,0.71,5000.0,17222.241305537733
61,184.2,73.2,1149.0,0.63,5000.0,3817.141858720097
19,175.4,81.8,2129.0,0.88,719.42,500.0
47,160.9,64.6,1001.0,0.2,10000.0,500.0
51,167.8,58.5,2196.0,0.62,5000.0,23939.56641378156
59,172.9,65.0,3932.0,0.6,10000.0,500.0
44,172.4,61.6,649.0,0.51,5000.0,500.0
40,152.2,75.5,1815.0,0.52,1066.91,500.0
39,177.5,68.3,885.0,0.18,5000.0,500.0
33,174.7,65.8,2822.0,0.59,5000.0,500.0
46,160.4,50.6,1883.0,0.91,5000.0,500.0
70,158.2,89.3,2831.0,0.28,5000.0,25301.727746228094
60,169.1,77.4,500.0,0.34,1301.81,500.0
25,170.2,50.6,2421.0,0.2,5000.0,15286.971452061403
73,176.8,67.9,1651.0,0.73,5000.0,500.0
51,165.6,88.4,500.0,0.01,842.69,500.0
45,149.2,50.5,2308.0,0.09,1099.29,500.0
69,172.3,61.3,4763.0,0.31,5000.0,1826.6549623036133
31,167.0,62.8,1779.0,0.72,10000.0,17115.111093501106
65,181.9,62.4,3217.0,0.4,511.5,31482.58169152237
32,162.4,81.2,2908.0,0.25,10000.0,5311.382878247014
64,170.0,82.3,1469.0,0.47,5000.0,500.0
61,175.1,82.0,1005.0,0.72,5000.0,500.0
56,175.2,54.8,2503.0,0.12,5000.0,39258.81112026418
56,158.3,78.6,847.0,0.9,5000.0,500.0
44,188.6,92.3,500.0,0.14,5000.0,18425.406986498707
20,170.6,67.0,3448.0,0.87,575.96,25448.08086332099
43,166.9,81.3,1158.0,0.91,460.34,500.0
70,180.1,83.5,3338.0,0.62,5000.0,4571.826268604224
53,174.1,65.4,3425.0,0.41,10000.0,904.2260702907432
19,158.5,76.4,2204.0,0.22,10000.0,500.0
59,162.3,78.1,1352.0,0.53,172.93,500.0
23,176.2,49.2,500.0,0.95,5000.0,16157.053105820703
75,163.8,60.4,3387.0,0.16,5000.0,500.0
57,178.3,86.1,3808.0,0.62,10000.0,500.0
18,167.6,77.0,1869.0,0.17,762.77,15711.87003313184
29,152.0,75.0,3823.0,0.6,468.94,500.0
60,173.5,61.0,3395.0,0.46,10000.0,9929.4034160287
57,178.7,78.4,500.0,0.33,10000.0,500.0
34,164.6,69.0,3109.0,0.02,10000.0,2140.4430465798105
38,162.9,48.3,2119.0,0.13,5000.0,37529.0886453918
50,160.2,62.5,2560.0,0.09,5000.0,500.0
23,164.7,85.1,1921.0,0.69,5000.0,6083.89051987956
25,160.8,85.5,3718.0,0.97,5000.0,770.170211336613
26,171.5,56.1,4665.0,0.38,5000.0,40021.07903996854
24,176.0,65.8,2749.0,0.63,5000.0,22977.79789402068
70,186.3,58.5,1932.0,0.96,1395.74,9529.706671723558
35,180.0,57.7,4217.0,0.23,10000.0,40021.07903996854
70,171.3,81.7,2665.0,0.44,1237.6,500.0
65,156.8,64.4,1909.0,0.74,5000.0,500.0
29,158.6,78.0,5287.0,0.25,5000.0,500.0
23,169.6,64.9,2990.0,0.58,5000.0,500.0
50,170.4,73.6,2755.0,0.85,10000.0,500.0
42,171.5,63.7,2733.0,0.39,5000.0,15018.402473287984
72,164.9,76.1,984.0,0.2,10000.0,5796.363325482758
44,157.6,57.3,1583.0,0.87,5000.0,500.0
30,183.0,51.8,2333.0,0.98,1034.08,500.0
22,185.5,51.6,3413.0,0.04,5000.0,500.0
73,163.6,79.9,2907.0,0.1,1256.25,500.0
75,171.4,29.2,4509.0,0.07,5000.0,31364.15337304312
67,176.0,49.1,1344.0,0.06,438.36,500.0
56,168.0,81.7,500.0,0.99,881.79,500.0
38,182.1,73.3,3300.0,0.84,5000.0,10335.498636526088
70,151.8,91.6,538.0,0.09,587.17,500.0
69,139.4,87.4,4617.0,0.51,5000.0,10226.91964233847
61,160.9,48.5,3572.0,0.2,5000.0,3312.3967038442293
50,197.4,58.5,2658.0,0.56,5000.0,22853.88361954909
73,175.8,61.2,2976.0,0.65,5000.0,9078.312895030049
43,177.6,78.0,1307.0,0.76,631.08,500.0
30,162.7,56.6,3940.0,0.05,5000.0,5784.13253197882
19,184.0,32.4,500.0,0.99,5000.0,500.0
55,174.0,80.6,2129.0,1.0,5000.0,500.0
65,197.7,77.7,3155.0,0.81,5000.0,26393.62550663102
27,182.9,83.7,4159.0,0.51,5000.0,3142.8640327169046
21,189.6,75.6,1407.0,0.17,5000.0,12544.889490211544
24,171.7,94.4,1626.0,0.08,5000.0,500.0
73,166.7,74.3,2319.0,0.25,1252.12,512.77104363183
46,187.2,69.4,3825.0,0.29,5000.0,24692.76385234502
53,162.4,64.8,3214.0,0.06,5000.0,500.0
18,164.9,82.7,2457.0,0.65,5000.0,30124.818292787968
45,147.4,78.2,3410.0,0.68,5000.0,500.0
47,174.1,71.1,5338.0700000000015,0.03,1274.21,1389.2997603998103
75,150.8,89.4,5338.0700000000015,0.9,5000.0,23159.91223050236
48,169.3,50.0,4876.0,0.5,5000.0,500.0
61,170.3,73.3,2563.0,0.06,5000.0,500.0
71,161.2,72.4,2731.0,0.68,5000.0,500.0
18,169.4,56.1,2625.0,0.82,5000.0,4311.312643442784
36,176.1,46.7,1864.0,0.06,10000.0,500.0
62,176.6,74.4,2810.0,0.4,5000.0,19340.664872861915
37,166.2,64.2,3093.0,0.28,488.62,500.0
20,183.0,54.0,500.0,0.17,5000.0,23971.407093808644
57,150.5,66.9,2559.0,0.24,680.1,500.0
26,172.8,78.8,4601.0,0.57,10000.0,500.0
75,166.7,89.1,1761.0,0.62,10000.0,500.0
55,171.0,39.2,2861.0,0.7,1212.13,17565.124181650146
55,172.3,56.6,1650.0,0.39,10000.0,26612.787439892083
44,175.5,47.4,2952.0,0.1,5000.0,500.0
18,183.4,96.4,1255.0,0.95,981.89,500.0
29,175.2,56.9,1913.0,0.49,5000.0,12172.582189057095
23,189.6,67.4,3343.0,0.92,10000.0,516.2013825279128
64,170.9,70.6,2487.0,0.75,5000.0,12624.198973322653
24,169.6,56.5,2670.0,0.37,5000.0,15378.76856900386
68,160.7,61.7,3315.0,0.49,5000.0,500.0
41,186.5,56.2,2646.0,0.06,10000.0,2268.4716414769578
19,177.5,64.3,1228.0,0.07,5000.0,3774.495244759598
73,163.4,36.3,4563.0,0.97,10000.0,500.0
65,162.7,105.3,2114.0,0.2,10000.0,500.0
34,166.4,65.2,1202.0,0.33,5000.0,18463.894538079603
50,174.5,71.9,3691.0,0.96,5000.0,500.0
66,173.7,29.3,561.0,0.18,5000.0,3554.6162146944416
37,172.2,94.7,500.0,0.84,810.74,17459.505396864737
61,167.9,88.7,1765.0,0.35,10000.0,6656.392936867171
52,175.1,74.9,2647.0,0.87,871.79,23288.511391471373
43,183.4,34.7,4542.0,0.16,5000.0,20410.40183565656
72,174.6,63.5,2352.0,0.07,5000.0,8920.216051375613
34,182.7,97.6,4605.0,0.3,5000.0,33732.449184409255
50,170.1,56.7,3357.0,0.55,5000.0,22860.07509602488
44,181.2,69.6,500.0,0.62,1425.73,500.0
32,168.0,62.3,1855.0,0.68,10000.0,500.0
63,165.0,90.8,3635.0,0.3,10000.0,36014.54496113478
34,171.8,57.7,500.0,0.5,10000.0,500.0
22,164.8,100.3,1303.0,0.29,5000.0,500.0
28,177.1,70.7,500.0,0.78,10000.0,500.0
59,164.5,61.4,2463.0,0.91,5000.0,25449.04091186408
25,170.2,76.0,2597.0,0.98,5000.0,13604.646282240565
34,160.8,58.7,1524.0,0.94,10000.0,500.0
29,164.5,57.6,1944.0,0.4,812.12,1129.6682138199044
48,166.0,82.9,953.0,0.21,5000.0,500.0
42,161.0,73.7,3583.0,0.95,5000.0,18240.432404322677
44,173.7,77.3,3100.0,0.17,5000.0,500.0
21,173.5,47.5,3172.0,0.34,5000.0,500.0
61,180.7,35.8,1661.0,0.57,506.08,17544.67949714001
27,165.8,72.0,4150.0,0.69,768.85,500.0
61,158.4,58.5,3683.0,0.63,5000.0,500.0
33,171.9,67.2,3740.0,0.53,5000.0,23002.583396891798
74,175.7,37.7,1201.0,0.88,5000.0,500.0
56,179.4,75.1,5205.0,0.86,5000.0,24438.778082491885
51,157.3,70.7,5338.0700000000015,0.45,10000.0,5910.505601304296
43,164.1,30.9,1948.0,0.81,990.58,4643.325098987466
59,170.7,45.7,2921.0,0.62,5000.0,3252.506542992653
38,161.1,73.5,2705.0,0.87,1092.47,500.0
23,166.0,69.5,2829.0,0.48,5000.0,500.0
51,158.8,80.3,3053.0,0.69,877.79,3113.8833613675934
58,162.8,81.9,2859.0,0.0,756.99,7083.931607230794
38,185.1,60.6,2178.0,0.18,5000.0,11897.289353534636
34,179.0,45.3,3133.0,0.71,194.82,500.0
67,157.1,81.2,536.0,0.87,5000.0,500.0
33,193.3,88.8,500.0,0.25,581.52,500.0
74,180.2,69.3,730.0,0.16,5000.0,500.0
33,172.3,56.4,1594.0,0.97,5000.0,500.0
53,166.5,71.6,500.0,0.31,673.8,23867.72158369017
55,171.9,72.3,4770.0,0.75,5000.0,500.0
44,170.1,50.1,1884.0,0.28,706.44,500.0
36,166.2,47.5,2305.0,0.75,10000.0,14452.340666378392
46,159.9,81.6,2441.0,0.66,1428.54,500.0
55,174.4,79.9,928.0,0.35,10000.0,500.0
19,147.8,70.1,500.0,0.81,5000.0,12748.790172595343
52,169.4,65.1,500.0,0.03,5000.0,500.0
65,175.4,86.9,500.0,0.89,868.72,12329.045552532356
43,162.8,47.5,3681.0,0.42,5000.0,500.0
66,163.7,76.3,3484.0,0.13,5000.0,500.0
43,163.6,96.3,2525.0,0.98,5000.0,20700.429588908697
45,173.3,74.1,2260.0,0.02,5000.0,500.0
35,171.9,83.2,1525.0,0.59,5000.0,40021.07903996854
36,175.8,53.6,4893.0,0.46,5000.0,16609.19925786048
26,163.1,42.9,3034.0,0.67,10000.0,500.0
55,172.4,96.0,1085.0,0.76,5000.0,11799.944302537237
35,161.7,51.3,5338.0700000000015,0.0,497.36,26102.94792380372
22,177.0,66.2,3247.0,0.8,1165.02,500.0
19,176.2,69.8,4026.0,0.69,10000.0,500.0
73,176.7,66.3,3460.0,0.0,5000.0,500.0
18,177.3,72.5,2494.0,0.24,5000.0,500.0
32,185.1,75.4,2287.0,0.7,10000.0,28937.48338818652
51,185.5,74.7,3414.0,0.97,5000.0,2970.5312607360765
55,165.5,61.5,2844.0,0.61,10000.0,500.0
68,164.1,93.7,2521.0,0.37,5000.0,10501.893306197931
24,165.8,44.0,596.0,0.28,597.32,500.0
19,172.6,54.0,1652.0,0.24,1151.07,500.0
64,188.0,96.8,2905.0,0.67,10000.0,9809.971194399115
46,183.6,80.0,2480.0,0.17,5000.0,500.0
67,160.6,40.3,1231.0,0.05,772.93,500.0
68,163.9,63.7,644.0,0.5,518.02,500.0
29,163.1,49.2,500.0,0.57,5000.0,500.0
39,154.0,78.9,3688.0,0.97,10000.0,19497.83085843921
20,180.0,50.9,1386.0,0.3,866.31,5211.115793029573
43,175.8,77.0,743.0,0.99,10000.0,500.0
31,177.6,68.0,1538.0,0.71,10000.0,500.0
67,186.0,104.7,2053.0,0.24,5000.0,19455.21891072573
47,165.9,72.4,3391.0,0.44,1078.44,5651.599488240521
56,169.5,74.0,2894.0,0.92,5000.0,500.0
63,164.6,61.1,2209.0,0.09,5000.0,17273.993535613205
18,177.3,68.3,1675.0,0.47,5000.0,500.0
54,181.0,68.2,3677.0,0.95,5000.0,14242.243121215026
20,183.1,79.5,2179.0,0.62,5000.0,500.0
64,183.4,54.5,2290.0,0.76,5000.0,500.0
46,146.6,88.5,1105.0,0.82,5000.0,500.0
33,176.1,67.6,3763.0,0.74,10000.0,500.0
33,159.7,68.9,2210.0,0.63,5000.0,20809.95604865734
43,160.7,75.7,2693.0,0.13,5000.0,500.0
67,152.4,70.2,1872.0,0.06,5000.0,500.0
28,173.4,69.7,942.0,0.07,5000.0,500.0
64,153.6,71.6,2690.0,0.53,195.2,500.0
68,175.2,82.1,4104.0,0.52,5000.0,16310.21524246531
55,168.0,67.1,3191.0,0.83,10000.0,500.0
50,166.9,75.2,2402.0,0.61,5000.0,9670.97767801536
72,171.2,81.0,500.0,0.76,758.92,500.0
72,168.8,87.1,4932.0,0.77,5000.0,25263.33555918856
19,166.0,53.8,3042.0,0.49,5000.0,500.0
40,162.5,98.3,3160.0,0.34,5000.0,500.0
52,171.6,34.4,3383.0,0.82,5000.0,5754.325402401915
49,169.3,87.9,2466.0,0.41,1079.73,500.0
74,157.0,60.7,1411.0,0.85,5000.0,908.8165284279684
21,178.1,63.1,4622.0,0.98,5000.0,7419.438315473238
46,176.8,65.4,2463.0,0.33,5000.0,22898.136650475484
38,181.8,107.4,2287.0,0.92,5000.0,500.0
21,160.5,60.6,1931.0,0.09,398.72,4403.936666285838
44,166.4,86.6,2552.0,0.68,1256.02,7166.531476896722
21,182.3,50.4,2429.0,0.39,5000.0,4014.913533219709
30,180.5,67.2,3803.0,0.57,10000.0,500.0
41,175.0,59.7,2592.0,0.51,10000.0,500.0
63,162.6,48.8,4120.0,0.01,5000.0,500.0
36,179.2,61.4,3011.0,0.49,5000.0,500.0
34,165.2,70.6,1425.0,0.02,5000.0,10313.667991504048
40,181.0,91.1,2401.0,0.46,5000.0,500.0
59,164.9,69.6,2289.0,0.89,1082.97,500.0
39,166.7,84.1,564.0,0.69,5000.0,500.0
66,167.3,114.7,1870.0,0.13,5000.0,500.0
21,170.5,56.1,4750.0,0.68,10000.0,500.0
65,183.0,91.9,1697.0,0.0,10000.0,500.0
21,165.2,51.9,1252.0,0.19,10000.0,500.0
20,157.8,77.5,3019.0,0.15,5000.0,32565.88683925159
48,170.4,75.8,1619.0,0.83,5000.0,500.0
54,170.8,61.7,2173.0,0.84,10000.0,500.0
24,184.7,52.5,3888.0,0.42,10000.0,23441.54916936674
23,171.5,75.1,3208.0,0.49,5000.0,24936.678137703977
64,161.0,84.5,3052.0,0.67,10000.0,20101.357139305503
40,167.1,76.8,2390.0,0.36,5000.0,24714.01631200996
68,161.0,48.7,500.0,0.83,897.07,21008.076762093773
54,165.9,83.4,3974.0,0.31,10000.0,17458.425349011908
53,177.6,61.6,3455.0,0.3,5000.0,16764.357590699103
74,171.8,63.0,3165.0,0.86,5000.0,500.0
46,162.6,71.1,500.0,0.32,714.09,500.0
68,180.4,91.7,1833.0,0.97,943.12,500.0
27,157.5,65.3,2983.0,0.15,5000.0,33782.28486706969
69,179.3,48.6,2417.0,0.28,5000.0,500.0
66,178.9,68.9,3257.0,0.1,965.47,500.0
49,153.0,76.5,3480.0,0.19,5000.0,40021.07903996854
33,163.0,63.2,2519.0,0.31,1127.92,500.0
69,185.2,73.0,3356.0,0.61,5000.0,500.0
55,179.4,69.3,2752.0,0.14,408.53,17377.155677830204
33,182.6,80.6,2269.0,0.87,5000.0,20996.79897216515
71,164.5,43.6,500.0,0.67,10000.0,500.0
37,179.8,71.1,1793.0,0.38,753.09,500.0
48,170.3,62.1,4071.0,0.82,10000.0,4732.617285150145
58,169.1,60.6,987.0,0.44,5000.0,24094.67982241966
43,168.1,89.6,1120.0,0.45,10000.0,1884.3201760235984
70,160.7,69.8,3455.0,0.67,5000.0,36203.681369243175
62,183.7,61.3,3504.0,0.44,10000.0,500.0
56,159.9,69.0,2095.0,0.02,10000.0,3595.2904170689126
66,182.8,90.0,2511.0,0.56,431.38,500.0
24,174.4,58.6,953.0,0.39,1237.21,500.0
26,175.1,81.2,1737.0,0.26,5000.0,500.0
32,173.3,64.4,3803.0,0.91,625.73,500.0
57,183.1,61.0,4571.0,0.59,924.85,500.0
29,148.3,46.1,1595.0,0.78,5000.0,500.0
45,170.8,86.9,2595.0,0.96,10000.0,500.0
54,163.9,38.4,3156.0,0.58,830.1,2379.078150340485
30,154.0,60.9,1912.0,0.05,5000.0,16263.116273064928
62,169.8,91.6,1223.0,0.75,5000.0,500.0
64,158.0,86.5,3925.0,0.59,5000.0,500.0
21,184.9,54.8,558.0,0.98,1240.88,8301.205957564134
54,152.2,87.2,877.0,0.47,663.48,500.0
21,185.9,37.1,1712.0,0.54,1036.98,500.0
49,163.7,80.1,2903.0,0.63,5000.0,965.0129883467906
22,183.4,88.0,2951.0,0.32,10000.0,14483.362293351898
54,170.2,86.1,2630.0,0.14,10000.0,13872.238094047723
60,177.9,58.6,2740.0,0.99,5000.0,500.0
60,151.9,63.4,2010.0,0.31,5000.0,15439.70780129704
19,169.5,49.7,500.0,0.05,10000.0,4487.719585521557
44,170.9,62.7,1021.0,1.0,304.62,500.0
18,176.4,74.6,3759.0,0.11,10000.0,11990.237751132108
36,181.0,79.8,3415.0,0.11,5000.0,32488.80349079268
18,167.6,69.9,2313.0,0.0,10000.0,500.0
33,176.0,69.8,3957.0,0.53,5000.0,19708.461860879164
50,181.5,78.1,1795.0,0.35,10000.0,34586.08146440153
43,166.5,67.4,1291.0,0.4,5000.0,500.0
34,160.2,65.7,3445.0,0.72,651.75,500.0
61,167.4,67.4,2582.0,0.52,5000.0,500.0
40,173.3,90.0,2075.0,0.89,10000.0,6877.605819895223
21,183.7,42.8,1984.0,0.78,5000.0,500.0
35,180.2,46.2,2615.0,0.45,5000.0,24077.89223433534
73,175.4,75.5,500.0,0.9,5000.0,24361.40095111306
24,170.7,68.4,1223.0,0.9,5000.0,20184.576591965128
43,175.3,70.2,1646.0,0.56,5000.0,15918.05402785603
69,167.0,83.7,2421.0,0.47,10000.0,11810.2190659424
49,178.2,88.7,2389.0,0.59,5000.0,8041.396507671749
36,162.3,50.6,2378.0,0.37,5000.0,9755.374921818098
55,165.7,80.4,1817.0,0.87,674.27,500.0
43,165.8,70.7,500.0,0.09,5000.0,18621.553240590136
73,182.7,71.5,2377.0,0.07,5000.0,11375.93755354019
25,171.1,73.1,2275.0,0.01,5000.0,500.0
25,166.9,69.3,4329.0,0.08,920.82,17535.33759642847
33,171.2,49.2,4145.0,0.27,5000.0,6523.09938577477
33,173.5,58.7,2794.0,0.69,5000.0,31470.64552648376
67,163.8,69.9,1389.0,0.11,5000.0,12614.504071164689
59,176.6,53.5,2985.0,0.92,5000.0,32963.86845949169
37,169.0,64.6,2346.0,0.07,5000.0,500.0
57,154.2,79.7,1802.0,0.91,698.1,500.0
41,162.4,92.3,4649.0,0.64,10000.0,12504.582744075598
20,155.4,60.5,5338.0700000000015,0.46,5000.0,7656.003997157399
37,166.3,52.6,1318.0,0.5,10000.0,7731.436762169927
67,164.0,71.2,2451.0,0.07,10000.0,500.0
18,154.9,71.5,3539.0,0.99,5000.0,15769.540759003405
19,161.9,57.9,3026.0,0.13,883.66,22424.102971836328
19,163.9,74.1,1559.0,0.34,922.59,500.0
34,182.9,97.3,867.0,0.15,5000.0,500.0
50,168.7,89.6,2193.0,0.34,5000.0,500.0
40,170.3,91.8,4810.0,0.6,5000.0,500.0
43,169.9,60.7,3386.0,0.19,1000.67,20300.762039935904
68,153.9,63.3,1350.0,0.76,10000.0,500.0
50,193.1,80.8,1316.0,0.31,5000.0,10887.48489027959
54,170.2,72.8,2291.0,0.43,535.32,4716.073158512576
28,161.9,106.6,4466.0,0.31,1213.57,16510.375734777223
35,177.8,58.9,945.0,0.56,5000.0,5784.154847585246
72,175.5,89.7,1468.0,0.79,5000.0,6831.318906806449
75,171.1,47.4,500.0,0.13,5000.0,1043.480973891658
41,149.8,80.0,1934.0,0.99,5000.0,500.0
61,150.6,91.6,4513.0,0.82,5000.0,500.0
64,179.7,83.3,3978.0,0.88,5000.0,19385.952038050826
62,159.5,67.8,3684.0,0.6,5000.0,26549.400914225705
71,174.7,56.8,3224.0,0.18,5000.0,500.0
64,179.4,80.5,2693.0,0.88,5000.0,500.0
34,178.7,88.5,1089.0,0.81,5000.0,19843.66768501444
37,177.1,90.2,2591.0,0.29,974.36,500.0
35,192.1,90.2,3646.0,0.84,10000.0,27942.267908078404
46,162.5,70.5,759.0,0.68,5000.0,500.0
21,171.4,84.1,3125.0,0.66,5000.0,500.0
63,163.3,91.5,3696.0,0.05,1129.31,30403.73355489182
45,179.4,81.5,2283.0,0.73,716.41,500.0
26,183.6,67.8,1773.0,0.91,5000.0,500.0
24,171.1,64.8,3780.0,0.25,5000.0,33342.21324905406
75,169.9,44.7,3701.0,0.86,5000.0,16389.232304157755
68,161.7,38.9,3128.0,0.91,1463.99,14089.6863024237
19,170.0,60.1,1366.0,0.39,845.21,500.0
51,155.7,67.6,2986.0,0.49,5000.0,16065.988900131246
53,184.2,63.8,2238.0,0.02,5000.0,500.0
34,172.4,73.5,3979.0,0.51,10000.0,884.3544633736484
75,171.6,55.1,3021.0,0.39,10000.0,5203.581803320937
73,171.9,79.2,3265.0,0.26,10000.0,500.0
62,180.4,60.1,3591.0,0.96,10000.0,16860.539542256876
69,168.5,64.6,1809.0,0.43,5000.0,16627.330806406248
62,181.7,83.1,3318.0,0.92,5000.0,18087.39366840169
48,189.9,65.1,1785.0,0.77,22.3,500.0
44,171.2,85.2,1837.0,0.71,306.83,500.0
58,168.4,86.2,1662.0,0.07,689.78,9965.81576450742
68,156.6,74.7,2933.0,0.53,5000.0,500.0
45,180.0,106.5,1625.0,0.0,10000.0,500.0
31,163.2,88.5,2498.0,0.01,5000.0,500.0
55,171.8,73.3,2616.0,0.12,5000.0,500.0
18,167.7,62.9,3645.0,0.8,10000.0,24030.992956920138
67,175.5,77.7,1803.0,0.59,10000.0,6913.906527375236
65,185.8,58.9,549.0,0.8,5000.0,5690.301858439273
34,170.6,52.9,2889.0,0.67,5000.0,500.0
63,177.6,74.1,500.0,0.83,10000.0,500.0
75,172.2,81.6,641.0,0.07,10000.0,2071.378856019086
45,164.5,82.3,3625.0,0.11,5000.0,6201.336976614893
18,156.1,91.7,2509.0,0.59,5000.0,5766.614986715771
49,163.7,76.3,2322.0,0.81,10000.0,500.0
32,181.0,87.0,3276.0,0.89,747.88,500.0
52,156.7,81.2,1118.0,0.58,949.63,16883.967037304294
53,148.3,97.4,500.0,0.89,473.1,9925.685790885176
45,181.8,57.0,500.0,0.38,5000.0,500.0
37,168.3,64.1,2697.0,0.4,750.22,29674.57924052668
60,180.6,73.4,889.0,0.83,508.9,500.0
42,178.0,53.0,1942.0,0.71,5000.0,40021.07903996854
30,166.4,77.3,4594.0,0.86,596.48,2356.443571648585
68,170.8,49.3,1094.0,0.23,5000.0,500.0
63,178.1,27.4,3658.0,0.49,5000.0,24908.26460439085
47,176.9,53.8,2099.0,0.45,5000.0,500.0
59,185.9,76.6,919.0,0.72,10000.0,500.0
65,166.3,77.2,1823.0,0.56,820.3,500.0
38,177.5,49.2,1733.0,0.97,10000.0,500.0
59,164.0,51.8,3798.0,0.87,5000.0,500.0
45,183.2,76.9,2466.0,0.8,5000.0,32484.189247297647
61,158.4,73.8,1342.0,0.77,10000.0,500.0
59,164.4,69.9,2979.0,0.22,10000.0,500.0
52,155.0,46.3,2797.0,0.48,415.09,16086.974590661091
29,169.9,74.6,3582.0,0.8,10000.0,27587.98039688988
42,169.3,56.4,500.0,0.09,896.12,5218.547855546055
33,163.1,41.9,500.0,0.26,10000.0,9078.906174872764
59,169.6,102.1,2221.0,0.84,5000.0,500.0
66,189.0,86.0,2952.0,0.85,1037.17,26436.84794034056
54,177.5,66.5,2233.0,0.75,5000.0,500.0
58,171.0,56.0,3122.0,0.16,5000.0,500.0
35,149.1,77.7,1596.0,0.76,5000.0,12991.464310982436
34,171.2,66.9,2035.0,0.24,10000.0,7275.59795307434
42,156.2,101.6,2874.0,0.74,10000.0,500.0
59,181.8,36.4,1149.0,0.79,5000.0,500.0
20,168.2,55.1,3484.0,0.67,5000.0,500.0
29,169.9,56.8,2583.0,0.8,5000.0,500.0
30,162.3,72.4,2858.0,0.59,10000.0,32029.81958227985
40,164.4,38.6,2844.0,0.67,10000.0,16286.656711714531
62,158.0,57.1,500.0,0.12,10000.0,23871.727061072663
29,167.4,67.4,3833.0,0.82,745.46,500.0
58,160.0,83.3,902.0,0.3,5000.0,500.0
41,192.1,97.1,1581.0,0.95,5000.0,28667.69335078504
70,144.0,80.8,2717.0,0.95,5000.0,500.0
70,170.7,76.5,2262.0,0.69,5000.0,39845.06525146896
74,154.7,59.8,2235.0,0.87,271.99,7895.80586810948
47,174.7,70.2,1513.0,0.19,5000.0,7100.155327468958
18,168.0,76.0,3719.0,0.06,239.81,500.0
60,173.0,71.9,500.0,0.2,5000.0,500.0
28,184.1,57.1,2690.0,0.48,5000.0,2869.100915319427
58,159.5,39.7,3502.0,0.71,5000.0,8959.861088024298
44,151.8,81.5,2231.0,0.59,5000.0,26297.288243449395
29,172.7,97.4,4111.0,0.26,5000.0,500.0
48,166.1,72.3,1494.0,0.21,5000.0,500.0
61,174.4,59.8,500.0,0.49,5000.0,500.0
70,182.4,71.9,3113.0,0.92,764.78,28661.37051711591
37,179.4,58.1,2659.0,0.72,5000.0,21061.76568731845
62,168.5,83.0,1774.0,0.95,5000.0,500.0
29,174.1,71.4,1247.0,0.14,5000.0,500.0
56,167.5,56.8,2065.0,0.36,431.32,500.0
43,167.0,56.2,2322.0,0.07,5000.0,500.0
